ADLOADINGTIME	ACCOUNTID	CAMPAIGNID	CREATIVEID	PLACEMENTID	TIMESTAMP	PLATFORM	PLATFORMVERSION	EXTERNALADSERVER	EXTERNALCREATIVEID	EXTERNALPLACEMENTID	EXTERNALSITEID	EXTERNALSUPPLIERID	INTENDEDDEVICETYPE	ACTUALDEVICETYPE	SDK	HOSTWINDOWHEIGHT	HOSTWINDOWWIDTH	TOPMOSTREACHABLEWINDOWHEIGHT	TOPMOSTREACHABLEWINDOWWIDTH	DEVICEORIENTATION	NETWORKTYPE	CDNNAME	CREATIVETYPE	GEOIP_LNG	GEOIP_LAT	GEOIP_TIMEZONE	GEOIP_COUNTRY	GEOIP_REGION	GEOIP_CITY	GEOIP_AREACODE	GEOIP_METROCODE	GEOIP_DMACODE	UA_HARDWARETYPE	UA_DEVICETYPE	UA_MOBILEDEVICE	UA_PLATFORM	UA_PLATFORMVERSION	UA_VENDOR	UA_MODEL	UA_OS	UA_OSVERSION	UA_BROWSER	UA_BROWSERVERSION	UA_BROWSERRENDERINGENGINE	FILESJSON	ERRORSJSON
2.487	0d9654963fc42efc581e3d772a679f16	f71584b6785537fb83a38142961bf4fe	03776070cba793837f4bdd9f57a47af7	5d1667706100be2cb2c47a2cee408ba0	1459517830	Android	4.4.2	ee0d5bfff6731b9192cc604cd2138aba	null	null	null	null	Phone	Phone	6650fadcc0264109f8bd976558377652	640	360	640	360	0	null	c	Interstitial	9.09249	39.29849	Europe/Rome	Italy	Sardegna	Sestu	null	null	null	Mobile Phone	Phone	1	Android	4.4.2	Samsung	GT-I9301I	Android	4.4.2	Chrome Mobile	30.0.0.0	WebKit	[{"type":"image","size":9457},{"type":"image","size":1314}]	[]
43.122	0d9654963fc42efc581e3d772a679f16	f71584b6785537fb83a38142961bf4fe	03776070cba793837f4bdd9f57a47af7	5d1667706100be2cb2c47a2cee408ba0	1459517877	IOS	9.2.1	ee0d5bfff6731b9192cc604cd2138aba	null	null	null	null	Phone	Phone	6650fadcc0264109f8bd976558377652	667	375	667	375	0	null	b	Interstitial	9.278	45.53	Europe/Rome	Italy	Lombardia	Cologno Monzese	null	null	null	Mobile Phone	Phone	1	IOS	9.2.1	Apple	iPhone	IOS	9.2.1	Safari	null	WebKit	[{"type":"image","size":9457},{"type":"image","size":1314}]	[]
2.074	0d9654963fc42efc581e3d772a679f16	f71584b6785537fb83a38142961bf4fe	03776070cba793837f4bdd9f57a47af7	5d1667706100be2cb2c47a2cee408ba0	1459517887	Android	4.3	ee0d5bfff6731b9192cc604cd2138aba	null	null	null	null	Phone	Phone	6650fadcc0264109f8bd976558377652	640	360	640	360	0	null	c	Interstitial	7.68679	45.07049	Europe/Rome	Italy	Piemonte	Turin	null	null	null	Mobile Phone	Phone	1	Android	4.3	Samsung	GT-I9300	Android	4.3	Android Browser	4.0	WebKit	[{"type":"image","size":9457},{"type":"image","size":1314}]	[]
3.414	0d9654963fc42efc581e3d772a679f16	f71584b6785537fb83a38142961bf4fe	03776070cba793837f4bdd9f57a47af7	5d1667706100be2cb2c47a2cee408ba0	1459517976	Android	4.4.2	ee0d5bfff6731b9192cc604cd2138aba	null	null	null	null	Phone	Phone	6650fadcc0264109f8bd976558377652	640	360	640	360	0	null	b	Interstitial	13.2422	46.0619	Europe/Rome	Italy	Friuli-Venezia Giulia	Udine	null	null	null	Mobile Phone	Phone	1	Android	4.4.2	Samsung	GT-I9301I	Android	4.4.2	Chrome Mobile	30.0.0.0	WebKit	[{"type":"image","size":9457},{"type":"image","size":1314}]	[]
5.566	0d9654963fc42efc581e3d772a679f16	f71584b6785537fb83a38142961bf4fe	03776070cba793837f4bdd9f57a47af7	5d1667706100be2cb2c47a2cee408ba0	1459518016	IOS	9.3.1	ee0d5bfff6731b9192cc604cd2138aba	null	null	null	null	Phone	Phone	6650fadcc0264109f8bd976558377652	736	414	736	414	0	null	c	Interstitial	11.2749	44.4756	Europe/Rome	Italy	Emilia-Romagna	Casalecchio Di Reno	null	null	null	Mobile Phone	Phone	1	IOS	9.3.1	Apple	iPhone	IOS	9.3.1	Safari	null	WebKit	[{"type":"image","size":9457},{"type":"image","size":1314}]	[]
2.996	0d9654963fc42efc581e3d772a679f16	f71584b6785537fb83a38142961bf4fe	03776070cba793837f4bdd9f57a47af7	5d1667706100be2cb2c47a2cee408ba0	1459518069	Android	5.1.1	ee0d5bfff6731b9192cc604cd2138aba	null	null	null	null	Phone	Phone	6650fadcc0264109f8bd976558377652	640	360	640	360	0	null	b	Interstitial	13.4577	42.39639	Europe/Rome	Italy	Abruzzi	L'aquila	null	null	null	Mobile Phone	Phone	1	Android	5.1.1	Samsung	SM-J500FN	Android	5.1.1	Chrome Mobile	48.0.2564.106	WebKit	[{"type":"image","size":9457},{"type":"image","size":1314}]	[]
2.362	0d9654963fc42efc581e3d772a679f16	f71584b6785537fb83a38142961bf4fe	03776070cba793837f4bdd9f57a47af7	5d1667706100be2cb2c47a2cee408ba0	1459518073	IOS	9.2.1	ee0d5bfff6731b9192cc604cd2138aba	null	null	null	null	Phone	Phone	6650fadcc0264109f8bd976558377652	667	375	667	375	0	null	c	Interstitial	12.82359	45.7612	Europe/Rome	Italy	Veneto	Concordia Sagittaria	null	null	null	Mobile Phone	Phone	1	IOS	9.2.1	Apple	iPhone	IOS	9.2.1	Safari	null	WebKit	[{"type":"image","size":9457},{"type":"image","size":1314}]	[]
10.722	0d9654963fc42efc581e3d772a679f16	f71584b6785537fb83a38142961bf4fe	03776070cba793837f4bdd9f57a47af7	5d1667706100be2cb2c47a2cee408ba0	1459518216	IOS	9.2.1	ee0d5bfff6731b9192cc604cd2138aba	null	null	null	null	Phone	Phone	6650fadcc0264109f8bd976558377652	1	1	1	1	0	null	a	Interstitial	12.83329	42.8333	Europe/Rome	Italy	null	null	null	null	null	Mobile Phone	Phone	1	IOS	9.2.1	Apple	iPhone	IOS	9.2.1	Safari	null	WebKit	[{"type":"image","size":9457},{"type":"image","size":1314}]	[]
9.732	0d9654963fc42efc581e3d772a679f16	f71584b6785537fb83a38142961bf4fe	03776070cba793837f4bdd9f57a47af7	5d1667706100be2cb2c47a2cee408ba0	1459519162	Android	4.2.2	ee0d5bfff6731b9192cc604cd2138aba	null	null	null	null	Phone	Phone	6650fadcc0264109f8bd976558377652	240	320	240	320	0	null	a	Interstitial	18.17239	40.35479	Europe/Rome	Italy	Puglia	Lecce	null	null	null	Mobile Phone	Phone	1	Android	4.2.2	Alcatel	7041X	Android	4.2.2	Android Browser	4.2	WebKit	[{"type":"image","size":9457},{"type":"image","size":1314}]	[]
4.702	0d9654963fc42efc581e3d772a679f16	f71584b6785537fb83a38142961bf4fe	03776070cba793837f4bdd9f57a47af7	5d1667706100be2cb2c47a2cee408ba0	1459518599	IOS	9.2.1	ee0d5bfff6731b9192cc604cd2138aba	null	null	null	null	Phone	null	6650fadcc0264109f8bd976558377652	568	320	568	320	0	null	a	Interstitial	9.18949	45.46429	Europe/Rome	Italy	Lombardia	Milan	null	null	null	Media Player	null	1	IOS	9.2.1	Apple	iPod Touch	IOS	9.2.1	Safari	null	WebKit	[{"type":"image","size":9457},{"type":"image","size":1314}]	[]
948.012	0d9654963fc42efc581e3d772a679f16	f71584b6785537fb83a38142961bf4fe	03776070cba793837f4bdd9f57a47af7	5d1667706100be2cb2c47a2cee408ba0	1459519559	Android	5.1.1	ee0d5bfff6731b9192cc604cd2138aba	null	null	null	null	Phone	Phone	6650fadcc0264109f8bd976558377652	616	360	616	360	0	null	b	Interstitial	17.11329	40.9684	Europe/Rome	Italy	Puglia	Conversano	null	null	null	Mobile Phone	Phone	1	Android	5.1.1	Samsung	SM-G531F	Android	5.1.1	Chrome Mobile	48.0.2564.106	WebKit	[{"type":"image","size":9457},{"type":"image","size":1314}]	[]
46.924	0d9654963fc42efc581e3d772a679f16	f71584b6785537fb83a38142961bf4fe	03776070cba793837f4bdd9f57a47af7	5d1667706100be2cb2c47a2cee408ba0	1459518775	Android	4.3	ee0d5bfff6731b9192cc604cd2138aba	null	null	null	null	Phone	Phone	6650fadcc0264109f8bd976558377652	615	360	615	360	0	null	c	Interstitial	8.93389	44.40629	Europe/Rome	Italy	Liguria	Genova	null	null	null	Mobile Phone	Phone	1	Android	4.3	Samsung	GT-I9300	Android	4.3	Android Browser	4.0	WebKit	[{"type":"image","size":9457},{"type":"image","size":1314}]	[]
24.262	0d9654963fc42efc581e3d772a679f16	f71584b6785537fb83a38142961bf4fe	03776070cba793837f4bdd9f57a47af7	5d1667706100be2cb2c47a2cee408ba0	1459518882	IOS	9.2.1	ee0d5bfff6731b9192cc604cd2138aba	null	null	null	null	Phone	Phone	6650fadcc0264109f8bd976558377652	568	320	568	320	0	null	c	Interstitial	7.75	44.35	Europe/Rome	Italy	Piemonte	Villanova Mondovì	null	null	null	Mobile Phone	Phone	1	IOS	9.2.1	Apple	iPhone	IOS	9.2.1	Safari	null	WebKit	[{"type":"image","size":9457},{"type":"image","size":1314}]	[]
2.003	0d9654963fc42efc581e3d772a679f16	f71584b6785537fb83a38142961bf4fe	03776070cba793837f4bdd9f57a47af7	5d1667706100be2cb2c47a2cee408ba0	1459519011	Android	5.0.1	ee0d5bfff6731b9192cc604cd2138aba	null	null	null	null	Phone	Phone	6650fadcc0264109f8bd976558377652	640	360	640	360	0	null	a	Interstitial	14.5299	40.95239	Europe/Rome	Italy	Campania	Camposano	null	null	null	Mobile Phone	Phone	1	Android	5.0.1	Samsung	GT-I9506	Android	5.0.1	Chrome Mobile	48.0.2564.106	WebKit	[{"type":"image","size":9457},{"type":"image","size":1314}]	[]
2.263	0d9654963fc42efc581e3d772a679f16	f71584b6785537fb83a38142961bf4fe	03776070cba793837f4bdd9f57a47af7	5d1667706100be2cb2c47a2cee408ba0	1459519039	Android	4.4.4	ee0d5bfff6731b9192cc604cd2138aba	null	null	null	null	Phone	Tablet	6650fadcc0264109f8bd976558377652	600	1024	600	1024	90	null	b	Interstitial	11.25759	44.54539	Europe/Rome	Italy	Emilia-Romagna	Calderara Di Reno	null	null	null	Tablet	Tablet	1	Android	4.4.4	Samsung	SM-T113	Android	4.4.4	Chrome Mobile	33.0.0.0	WebKit	[{"type":"image","size":9457},{"type":"image","size":1314}]	[]
326.427	0b017f1c8b9b9daba491af21e3effb5f	3571853c2b63db28cf1350d4e2a470f9	9f4f2fcc55ccd6618a558bd868df0fc2	bb918e48658e632e0f909b99ccfa25a7	1459516160	Android	4.4.4	ee0d5bfff6731b9192cc604cd2138aba	null	null	a4f5278cd00ccbd45585531df61dca56	null	Phone	Tablet	6650fadcc0264109f8bd976558377652	889	601	889	601	0	null	c	Interstitial	-1.51221	52.4066	Europe/London	United Kingdom	Coventry	Coventry	null	null	null	Tablet	Tablet	1	Android	4.4.4	Acer	B1-810	Android	4.4.4	Chrome Mobile	33.0.0.0	WebKit	[{"type":"image","size":84811}]	[]
1.335	0b017f1c8b9b9daba491af21e3effb5f	3571853c2b63db28cf1350d4e2a470f9	9f4f2fcc55ccd6618a558bd868df0fc2	bb918e48658e632e0f909b99ccfa25a7	1459516138	Android	5.1.1	ee0d5bfff6731b9192cc604cd2138aba	null	null	5833219b2aebe71d0b1c7a513a91d777	null	Phone	Phone	6650fadcc0264109f8bd976558377652	0	0	0	0	0	null	a	Interstitial	0.12489	52.19099	Europe/London	United Kingdom	Cambridgeshire	Cambridge	null	null	null	Mobile Phone	Phone	1	Android	5.1.1	Samsung	SM-G925F	Android	5.1.1	Chrome Mobile	48.0.2564.106	WebKit	[{"type":"image","size":84811}]	[]
65.888	0b017f1c8b9b9daba491af21e3effb5f	3571853c2b63db28cf1350d4e2a470f9	9f4f2fcc55ccd6618a558bd868df0fc2	bb918e48658e632e0f909b99ccfa25a7	1459516041	Android	6.0	ee0d5bfff6731b9192cc604cd2138aba	null	null	bd01d19c52588dfdf91f66010afcb749	null	Phone	Phone	6650fadcc0264109f8bd976558377652	0	0	0	0	0	null	a	Interstitial	-0.13001	51.5	Europe/London	United Kingdom	null	null	null	null	null	Mobile Phone	Phone	1	Android	6.0	Motorola	XT1562	Android	6.0	Chrome Mobile	49.0.2623.105	WebKit	[{"type":"image","size":84811}]	[]
6.474	0b017f1c8b9b9daba491af21e3effb5f	3571853c2b63db28cf1350d4e2a470f9	9f4f2fcc55ccd6618a558bd868df0fc2	bb918e48658e632e0f909b99ccfa25a7	1459516460	IOS	9.2.1	ee0d5bfff6731b9192cc604cd2138aba	null	null	f830ce7ebfe611057e45296faf11c183	null	Phone	Phone	6650fadcc0264109f8bd976558377652	568	320	568	320	0	null	c	Interstitial	-0.36051	51.6432	Europe/London	United Kingdom	Hertford	Watford	null	null	null	Mobile Phone	Phone	1	IOS	9.2.1	Apple	iPhone	IOS	9.2.1	Safari	null	WebKit	[{"type":"image","size":84811}]	[]
1.31	0b017f1c8b9b9daba491af21e3effb5f	3571853c2b63db28cf1350d4e2a470f9	9f4f2fcc55ccd6618a558bd868df0fc2	bb918e48658e632e0f909b99ccfa25a7	1459516752	Android	4.4.2	ee0d5bfff6731b9192cc604cd2138aba	null	null	5833219b2aebe71d0b1c7a513a91d777	null	Phone	Phone	6650fadcc0264109f8bd976558377652	640	360	640	360	0	null	b	Interstitial	-4.82711	50.34739	Europe/London	United Kingdom	Cornwall	Saint Austell	null	null	null	Mobile Phone	Phone	1	Android	4.4.2	Samsung	SM-G3815	Android	4.4.2	Chrome Mobile	30.0.0.0	WebKit	[{"type":"image","size":84811}]	[]
9.458	0b017f1c8b9b9daba491af21e3effb5f	3571853c2b63db28cf1350d4e2a470f9	9f4f2fcc55ccd6618a558bd868df0fc2	bb918e48658e632e0f909b99ccfa25a7	1459516908	Android	5.0	ee0d5bfff6731b9192cc604cd2138aba	null	null	5833219b2aebe71d0b1c7a513a91d777	null	Phone	Phone	6650fadcc0264109f8bd976558377652	0	0	0	0	0	null	a	Interstitial	-1.474	53.2995	Europe/London	United Kingdom	Derbyshire	Dronfield	null	null	null	Mobile Phone	Phone	1	Android	5.0	Samsung	SM-G900F	Android	5.0	Chrome Mobile	48.0.2564.106	WebKit	[{"type":"image","size":84811}]	[]
2.511	0b017f1c8b9b9daba491af21e3effb5f	3571853c2b63db28cf1350d4e2a470f9	9f4f2fcc55ccd6618a558bd868df0fc2	bb918e48658e632e0f909b99ccfa25a7	1459517039	Android	5.1.1	ee0d5bfff6731b9192cc604cd2138aba	null	null	bd01d19c52588dfdf91f66010afcb749	null	Phone	Phone	6650fadcc0264109f8bd976558377652	0	0	0	0	0	null	a	Interstitial	-1.88331	52.9667	Europe/London	United Kingdom	Stoke-on-Trent	Stoke-on-trent	null	null	null	Mobile Phone	Phone	1	Android	5.1.1	Google	E960	Android	5.1.1	Chrome Mobile	48.0.2564.106	WebKit	[{"type":"image","size":84811}]	[]
1.958	0b017f1c8b9b9daba491af21e3effb5f	3571853c2b63db28cf1350d4e2a470f9	9f4f2fcc55ccd6618a558bd868df0fc2	bb918e48658e632e0f909b99ccfa25a7	1459520747	Android	4.4.2	ee0d5bfff6731b9192cc604cd2138aba	null	null	db6a5339bf06e4037f691d12005a857a	null	Phone	Tablet	6650fadcc0264109f8bd976558377652	0	0	0	0	0	null	a	Interstitial	-0.13001	51.5	Europe/London	United Kingdom	null	null	null	null	null	Tablet	Tablet	1	Android	4.4.2	Samsung	SM-T230	Android	4.4.2	Chrome Mobile	30.0.0.0	WebKit	[{"type":"image","size":84811}]	[]
1.183	0b017f1c8b9b9daba491af21e3effb5f	3571853c2b63db28cf1350d4e2a470f9	9f4f2fcc55ccd6618a558bd868df0fc2	bb918e48658e632e0f909b99ccfa25a7	1459517432	Android	4.4.2	ee0d5bfff6731b9192cc604cd2138aba	null	null	db6a5339bf06e4037f691d12005a857a	null	Phone	Tablet	6650fadcc0264109f8bd976558377652	0	0	0	0	0	null	b	Interstitial	-1.46671	53.03329	Europe/London	United Kingdom	Derbyshire	Belper	null	null	null	Tablet	Tablet	1	Android	4.4.2	Tesco	Hudl 2	Android	4.4.2	Chrome Mobile	30.0.0.0	WebKit	[{"type":"image","size":84811}]	[]
2.627	0b017f1c8b9b9daba491af21e3effb5f	3571853c2b63db28cf1350d4e2a470f9	9f4f2fcc55ccd6618a558bd868df0fc2	bb918e48658e632e0f909b99ccfa25a7	1459517491	Android	5.0.2	ee0d5bfff6731b9192cc604cd2138aba	null	null	bd01d19c52588dfdf91f66010afcb749	null	Phone	Phone	6650fadcc0264109f8bd976558377652	0	0	0	0	0	null	a	Interstitial	-0.13001	51.5	Europe/London	United Kingdom	null	null	null	null	null	Mobile Phone	Phone	1	Android	5.0.2	Samsung	SM-G850F	Android	5.0.2	Chrome Mobile	48.0.2564.106	WebKit	[{"type":"image","size":84811}]	[]
1.78	0b017f1c8b9b9daba491af21e3effb5f	3571853c2b63db28cf1350d4e2a470f9	9f4f2fcc55ccd6618a558bd868df0fc2	bb918e48658e632e0f909b99ccfa25a7	1459517632	Android	4.4.2	ee0d5bfff6731b9192cc604cd2138aba	null	null	b2fc6c872e8da90617586f31ad85c2e7	null	Phone	Tablet	6650fadcc0264109f8bd976558377652	0	0	0	0	0	null	c	Interstitial	-0.09411	51.5144	Europe/London	United Kingdom	London	London	null	null	null	Tablet	Tablet	1	Android	4.4.2	Samsung	SM-T210	Android	4.4.2	Chrome Mobile	30.0.0.0	WebKit	[{"type":"image","size":84811}]	[]
11.879	0b017f1c8b9b9daba491af21e3effb5f	3571853c2b63db28cf1350d4e2a470f9	9f4f2fcc55ccd6618a558bd868df0fc2	bb918e48658e632e0f909b99ccfa25a7	1459518707	IOS	9.2.1	ee0d5bfff6731b9192cc604cd2138aba	null	null	0ec0ce41bfc45df1947d49aac0c372c6	null	Phone	Phone	6650fadcc0264109f8bd976558377652	1	1	1	1	0	null	c	Interstitial	-0.13001	51.5	Europe/London	United Kingdom	null	null	null	null	null	Mobile Phone	Phone	1	IOS	9.2.1	Apple	iPhone	IOS	9.2.1	Safari	null	WebKit	[{"type":"image","size":84811}]	[]
3.31	f6dbecc1096f7cc648128e72c9cc1293	b4d54fc4944dafb3d75a790d32547a48	37f1a94931e6dc70e1b276a9fa48da44	6c1ce9112e9ef74ac2dfea3c216baf69	1459515605	IOS	9.3	7914dea178a95f940c5b612f8a7485bf	null	null	e4e21336458662b3e1936a64b88f25bf	e9dd043d27f2caaa995bb14b65dbec79	Phone	Phone	MobileWeb	647	375	647	375	0	null	c	Interstitial	-94.7004	38.86279	America/Chicago	United States	Kansas	Overland Park	913	616	616	Mobile Phone	Phone	1	IOS	9.3	Apple	iPhone	IOS	9.3	Safari	null	WebKit	[{"type":"image","size":92105}]	[]
1.615	f6dbecc1096f7cc648128e72c9cc1293	b4d54fc4944dafb3d75a790d32547a48	37f1a94931e6dc70e1b276a9fa48da44	6c1ce9112e9ef74ac2dfea3c216baf69	1459515703	Android	5.1.1	7914dea178a95f940c5b612f8a7485bf	null	null	f4fb163a7356df9e4bc2abb956b1c416	e9dd043d27f2caaa995bb14b65dbec79	Phone	Phone	MobileWeb	0	0	0	0	0	null	a	Interstitial	-84.3578	43.58239	America/New_York	United States	Michigan	Midland	989	513	513	Mobile Phone	Phone	1	Android	5.1.1	Verizon	SM-N910V	Android	5.1.1	Chrome Mobile	48.0.2564.106	WebKit	[{"type":"image","size":92105}]	[]
1.474	f6dbecc1096f7cc648128e72c9cc1293	b4d54fc4944dafb3d75a790d32547a48	37f1a94931e6dc70e1b276a9fa48da44	6c1ce9112e9ef74ac2dfea3c216baf69	1459515742	Android	4.4.3	7914dea178a95f940c5b612f8a7485bf	null	null	2b487d6ad8f4b4509cc728bb2b73c2a1	e9dd043d27f2caaa995bb14b65dbec79	Phone	Phone	MobileWeb	0	0	0	0	0	null	c	Interstitial	-87.6852	41.8784	America/Chicago	United States	Illinois	Chicago	312	602	602	Mobile Phone	Phone	1	Android	4.4.3	HTC	One	Android	4.4.3	Chrome Mobile	33.0.0.0	WebKit	[{"type":"image","size":92105}]	[]
5.148	f6dbecc1096f7cc648128e72c9cc1293	b4d54fc4944dafb3d75a790d32547a48	37f1a94931e6dc70e1b276a9fa48da44	6c1ce9112e9ef74ac2dfea3c216baf69	1459515806	Android	4.2.2	7914dea178a95f940c5b612f8a7485bf	null	null	3be6db7910c03547511ff13f0f228242	3a1b7e5e20501fa51dd8b2054e1959fe	Phone	Phone	MobileWeb	240	320	240	320	0	null	a	Interstitial	102.6619	58.00059	Asia/Irkutsk	Russian Federation	Irkutsk	Ust-ilimsk	null	null	null	Mobile Phone	Phone	1	Android	4.2.2	DNS	S4506	Android	4.2.2	Android Browser	4.0	WebKit	[{"type":"image","size":92105}]	["218bf447841fa2da25dde7408e518979"]
14.477	f6dbecc1096f7cc648128e72c9cc1293	b4d54fc4944dafb3d75a790d32547a48	37f1a94931e6dc70e1b276a9fa48da44	6c1ce9112e9ef74ac2dfea3c216baf69	1459515848	IOS	9.3	7914dea178a95f940c5b612f8a7485bf	null	null	e4e21336458662b3e1936a64b88f25bf	e9dd043d27f2caaa995bb14b65dbec79	Phone	Tablet	MobileWeb	1004	768	1004	768	0	null	a	Interstitial	-86.1665	39.78509	America/Indiana/Indianapolis	United States	Indiana	Indianapolis	317	527	527	Tablet	Tablet	1	IOS	9.3	Apple	iPad	IOS	9.3	Safari	null	WebKit	[{"type":"image","size":92105}]	[]
2.227	f6dbecc1096f7cc648128e72c9cc1293	b4d54fc4944dafb3d75a790d32547a48	37f1a94931e6dc70e1b276a9fa48da44	6c1ce9112e9ef74ac2dfea3c216baf69	1459516146	Android	5.0	7914dea178a95f940c5b612f8a7485bf	null	null	defff275f7e8d901c56eff1533b3ccce	e9dd043d27f2caaa995bb14b65dbec79	Phone	Phone	MobileWeb	503	360	503	360	0	null	a	Interstitial	-75.8962	41.2808	America/New_York	United States	Pennsylvania	Kingston	570	577	577	Mobile Phone	Phone	1	Android	5.0	Verizon	SM-G900V	Android	5.0	Chrome Mobile	48.0.2564.106	WebKit	[{"type":"image","size":92105}]	[]
11.119	f6dbecc1096f7cc648128e72c9cc1293	b4d54fc4944dafb3d75a790d32547a48	37f1a94931e6dc70e1b276a9fa48da44	6c1ce9112e9ef74ac2dfea3c216baf69	1459516159	IOS	9.2.1	7914dea178a95f940c5b612f8a7485bf	null	null	e4e21336458662b3e1936a64b88f25bf	e9dd043d27f2caaa995bb14b65dbec79	Phone	Phone	MobileWeb	647	375	647	375	0	null	b	Interstitial	-74.0102	40.7879	America/New_York	United States	New Jersey	West New York	201	501	501	Mobile Phone	Phone	1	IOS	9.2.1	Apple	iPhone	IOS	9.2.1	Safari	null	WebKit	[{"type":"image","size":92105}]	[]
1.316	f6dbecc1096f7cc648128e72c9cc1293	b4d54fc4944dafb3d75a790d32547a48	37f1a94931e6dc70e1b276a9fa48da44	6c1ce9112e9ef74ac2dfea3c216baf69	1459516191	Android	5.1.1	7914dea178a95f940c5b612f8a7485bf	null	null	f7a5e9ddfd063fb44bee8da5ab0ac54e	cfcc0ad9f3510b1cf5b1e242db49ba30	Phone	Tablet	6650fadcc0264109f8bd976558377652	480	601	480	601	90	null	a	Interstitial	-74.3045	40.6559	America/New_York	United States	New Jersey	Cranford	908	501	501	Tablet	Tablet	1	Android	5.1.1	Amazon	Fire HD 7	Android	5.1.1	Chrome Mobile	41.51020.2250.0268	WebKit	[{"type":"image","size":92105}]	[]
1.274	f6dbecc1096f7cc648128e72c9cc1293	b4d54fc4944dafb3d75a790d32547a48	37f1a94931e6dc70e1b276a9fa48da44	6c1ce9112e9ef74ac2dfea3c216baf69	1459516233	Android	4.4.4	7914dea178a95f940c5b612f8a7485bf	null	null	f08d914818bd17b7de54ccc6962f4013	e9dd043d27f2caaa995bb14b65dbec79	Phone	Phone	MobileWeb	0	0	0	0	0	null	a	Interstitial	-85.2931	42.6318	America/New_York	United States	Michigan	Hastings	269	563	563	Mobile Phone	Phone	1	Android	4.4.4	Huawei	H892L	Android	4.4.4	Chrome Mobile	33.0.0.0	WebKit	[{"type":"image","size":92105}]	[]
3.836	f6dbecc1096f7cc648128e72c9cc1293	b4d54fc4944dafb3d75a790d32547a48	37f1a94931e6dc70e1b276a9fa48da44	6c1ce9112e9ef74ac2dfea3c216baf69	1459516255	IOS	9.3	7914dea178a95f940c5b612f8a7485bf	null	null	e4e21336458662b3e1936a64b88f25bf	e9dd043d27f2caaa995bb14b65dbec79	Phone	Phone	MobileWeb	647	375	647	375	0	null	b	Interstitial	-80.1733	41.6465	America/New_York	United States	Pennsylvania	Meadville	814	516	516	Mobile Phone	Phone	1	IOS	9.3	Apple	iPhone	IOS	9.3	Safari	null	WebKit	[{"type":"image","size":92105}]	[]
1.938	f6dbecc1096f7cc648128e72c9cc1293	b4d54fc4944dafb3d75a790d32547a48	37f1a94931e6dc70e1b276a9fa48da44	6c1ce9112e9ef74ac2dfea3c216baf69	1459516270	Android	4.0.3	7914dea178a95f940c5b612f8a7485bf	null	null	f7a5e9ddfd063fb44bee8da5ab0ac54e	cfcc0ad9f3510b1cf5b1e242db49ba30	Phone	Tablet	6650fadcc0264109f8bd976558377652	0	533	0	533	0	null	b	Interstitial	-81.7093	26.2666	America/New_York	United States	Florida	Naples	239	571	571	Tablet	Tablet	1	Android	4.0.3	Amazon	Kindle Fire HD	Android	4.0.3	Amazon Silk	4.0	WebKit	[{"type":"image","size":92105}]	[]
7.89	f6dbecc1096f7cc648128e72c9cc1293	b4d54fc4944dafb3d75a790d32547a48	37f1a94931e6dc70e1b276a9fa48da44	6c1ce9112e9ef74ac2dfea3c216baf69	1459516291	Android	5.0	7914dea178a95f940c5b612f8a7485bf	null	null	01382d15c9985dd98fc8db1601b5cc66	65643f78fbe0f6b455737c148f05a2d6	Phone	Phone	MobileWeb	559	360	559	360	0	null	c	Interstitial	-80.296	26.0252	America/New_York	United States	Florida	Hollywood	954	528	528	Mobile Phone	Phone	1	Android	5.0	Samsung	SM-N9005	Android	5.0	Chrome Mobile	49.0.2623.105	WebKit	[{"type":"image","size":92105}]	[]
7.316	f6dbecc1096f7cc648128e72c9cc1293	b4d54fc4944dafb3d75a790d32547a48	37f1a94931e6dc70e1b276a9fa48da44	6c1ce9112e9ef74ac2dfea3c216baf69	1459516333	Android	5.0.2	7914dea178a95f940c5b612f8a7485bf	null	null	112da8d1c6cbcaad35775bcd03223005	3a1b7e5e20501fa51dd8b2054e1959fe	Phone	Phone	MobileWeb	360	320	567	360	0	null	b	Interstitial	-85.9664	41.71789	America/Indiana/Indianapolis	United States	Indiana	Elkhart	574	588	588	Mobile Phone	Phone	1	Android	5.0.2	LG	VS980	Android	5.0.2	Chrome Mobile	47.0.2526.83	WebKit	[{"type":"image","size":92105}]	[]
26.346	f6dbecc1096f7cc648128e72c9cc1293	b4d54fc4944dafb3d75a790d32547a48	37f1a94931e6dc70e1b276a9fa48da44	6c1ce9112e9ef74ac2dfea3c216baf69	1459516354	Android	5.0.1	7914dea178a95f940c5b612f8a7485bf	null	null	defff275f7e8d901c56eff1533b3ccce	e9dd043d27f2caaa995bb14b65dbec79	Phone	Phone	MobileWeb	0	0	0	0	0	null	a	Interstitial	-82.6596	28.2158	America/New_York	United States	Florida	New Port Richey	727	539	539	Mobile Phone	Phone	1	Android	5.0.1	Verizon	SCH-I545	Android	5.0.1	Chrome Mobile	48.0.2564.106	WebKit	[{"type":"image","size":92105}]	[]
